RPTID	OPID	NAME	ACCITY	ACCOUNTY	ACSTATE	ACZIP	MPOST	SURVY	CLASS	SHORE	OFFAREA	BNUMB	OFFST	OCS	IFED	ITYPE	RUPLN	FAT	INJ	PRPTY	OPJUD	STHH	STMN	TELRT	INPRS	MXPRS	MPEST	TEST	DTHH	IDATE	CAUSE	PRTLK	PRTFL	PRTFO	MLKD	MLKDO	PRTSY	PRTSO	PRTYR	NMDIA	THK	SPEC	SMYS	SEAM	VALVE	MANU	MANYR	LOCLK	LOCLO	TELRN	TELID	DOR	LOC	ADESC	DESCO	CAUCR	CAUCO	COAT	PROT	CPYR	CAULK	DMGO	NOTIF	NOTDT	MARK	MRKTP	STAT	CAULC	CAULO	CTEST	TESTD	MED	MEDO	TMPS	LKPS	PNAME	PHONE	NARRATIVE
19990206	15105	PANHANDLE EASTERN PIPELINE CO		MIAMI	KS	 6 6053	2.5/BET STATION & GATE	130+67	1	No			KS	Null	No	RUPTURE		0	0	300000	Null	0	50	19991109	788	800	BY CFR 192.619(a)(3)		245	19991109	CORROSION	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1937	24	0.281		48000	SMLS		NATIONAL TUBE	1937	UNDER GROUND		505133		19991213	EXTERNALLY	LOCALIZED PITTING		GALVANIC		COATED	Yes	1957			Null		Null		Null			Null				0	0	"MARVIN HOVIS, SR ENGINEER"	7139897473	FAILURE IN AREA OF GENERAL CORROSION.
19990207	15007	PACIFIC GAS & ELECTRIC CO	BERKELEY	ALAMEDA	CA	94704-    			4	No				Null	No	OTHER		1	1	0	Null	0	10	19991124	0.25	0.25			1423	19991124	OTHER		NO DATA		NO DATA								0					OTHER	CUSTOMER FACILITY	506839		19991213							Null	0			Null		Null		Null			Null				0	0	SHAN BHATTACHARYA	4159736998	
20000004	20230	KOCH GATEWAY PIPELINE CO	COLLINS	COVINGTON	MS		55.8	2946+24	3	No				Null	No	LEAK		0	0	120000	Null	0	0	19991209	150	417	BY TEST	468	1430	19991209	CORROSION	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1931	8	0.188	API5L	24000	FURNACE LAP WELD		UNKNOWN		UNDER PAVEMENT		508490		20000104	EXTERNALLY	LOCALIZED PITTING		GALVANIC		COATED	Yes	1942			Null		Null		Null			Null				0	0	WAYNE F ST GERMAIN	3189887102	"SMALL EXTERNAL CORROSION PIT LEAKING IN CASING UNDER ROAD.  RELEASE DID NOT CAUSE A THREAT TO PUBLIC SAFETY BUT WAS REPORTED DUE TO REPAIR COST EXCEEDING $50,000 REPORTING LIMIT."
20000007	19136	TEJAS GAS OPERATING LLC	HEBRONVILLE	THOMPSONVILLE	TX	 7 8361		21+16	1	No				Null	No	RUPTURE	0.25	0	0	200000	Null	15	0	19991218	890	1321	BY TEST	1795	1345	19991218	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1986	18	0.25	X-65	65000	ERW		STUPP	1986	UNDER GROUND				20000110							Null	0	NO DATA		Null		Null		Null			Null				0	0	FRED L DENNIS	7132303175	"TEXAS ONE CALL LAW PROCEDURES NOT FOLLOWED BY CONTRACTOR.  SEE ATTACHEMENT ""A"""
20000011	12408	MICHIGAN CONSOLIDATED GAS CO (MICHCON)	WHITEWATER	GRAND TRAVERSE	MI				1	No				Null	No	LEAK	0	0	2	2000	Null	1	55	20000101	6500	1440	BY TEST	27990	2155	20000101	CORROSION	GATHERING SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1973	6	0.219	API 5LX GRX46	3040	ERW				UNDER GROUND		515947	654001	20000120	INTERNALLY	LOCALIZED PITTING		OTHER	UNDER DEPOSIT CORROSION	COATED	Yes	1973			Null		Null		Null			Null				0	0	THOMAS P FUNTSCH	3135777026	TWO SNOWMOBILERS IN THE PIPELINE RIGHT OF WAY HAD MECHINCAL PROBLEMS.  THEY WERE USING A CIGARETTE LIGHTER TO SEE WITH.  WE HAVENT BEEN ABLE TO DETERMINE IF GASOLINE VAPOR OR LEAKING NATURAL GAS FIRST IGNITED CAUSING THE INJURIES.  BOTH WERE TREATED AND RELEASED.
20000012	31202	RELIANT ENERGY - ARKLA 	BUFFALO VALLEY	LATIMER	OK			636+54	1	No				Null	No	LEAK		0	0	80000	Null	0	0	19991222	870	1000	BY TEST	1414	1946	19991222	CONSTRUCTION/MATERIAL DEFECT	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1990	42	0.469		65000	DSAW			1990	UNDER GROUND		515184	652359	20000120							Null	0			Null		Null		Null	CONSTRUCTION		Yes	19900924	WATER		8	1414	"TED VANDE KAMP, PIPELINE TECHNICAL LEADER"	3184293606	"PIPE SETTING ON ROCK LEDGE, WHICH CAUSED DENT AND PUNCTURE IN PIPE.  NO CORROSION FOUND.  SMALL LEAK LOCATED, NO DAMAGE TO PROPERTY EXCEPT PIPELINE."
20000013	15007	PACIFIC GAS & ELECTRIC CO	AROMAS	SAN BENITO	CA	 9 5004	2.20		1	No				Null	No	LEAK	0	0	0	122000	Null	1	41	19991220	380	400	BY TEST	9000	830	19991220	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1965	16	0.25	API 5L	35000	SSAW				UNDER PAVEMENT		509538	652143	20000120							Null	0	OUTSIDE/THIRD PARTY		Yes	19991214	Yes	PIPELINE MARKERS	Yes			Null				0	0	SHAN BHATTACHARYA	4159736999	
20000019	19160	TENNESSEE GAS PIPELINE CO	MARLBOROUGH	MIDDLESEX	MA	  1752	269-2+0.00	0+00	2	No				Null	No	OTHER		0	0	0	Null	0	0	20000125	680	750	BY TEST	1396	445	20000124	OTHER	TRANSMISSION SYSTEM	OTHER	NO FAILURE	STEEL		OTHER	VALVE OPERATOR	1968	24			0		BALL	WKM	1967	NO DATA		517700	656335	20000202							Null	0			Null		Null		Null			Null				0	0	"DARON K MOORE, "	7134204023	"MAIN LINE VALVE DID NOT FULLY CLOSE CAUSING OPERATOR TO VENT TO ATMOSPHERE, RESULTING IN LOCAL AUTHORITIES EVACUATING NEARBY VICINITY."
20000021	7605	HOUSTON PIPELINE CO	GEORGE WEST	LIVE OAK	TX				1	No				Null	No	OTHER		0	2	0	Null	0	1	19991210	0	770	BY CFR 192.619(a)(3)		930	19991210	OTHER	TRANSMISSION SYSTEM	NO DATA		STEEL		PIPELINE		1959	12	0.312	X-42	42000	ERW				OTHER	IN EXCAVATION	508805	651636	20000207							Null	0			Null		Null		Null			Null				0	0	DAVID J. TONSALL	7136466389	THE UNKNOWN ACCUMULATION OF LIQUID FUMES IN THE TRENCH AREA.  IGNITED BY WELDERS CUTTING TORCH.
20000022	13750	NORTHERN NATURAL GAS CO (ENRON)			TX				0	Yes	MUSTANG	762	TX	Null	No	LEAK		0	0	100000	Null	0	0	19991231	950	1440	BY CFR 192.619(a)(3)		1730	19991231	CORROSION	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1984	12	0.438	API 5L	35000					UNDER WATER		515880		20000207	INTERNALLY					COATED	Yes	1984			Null		Null		Null			Null				0	0	MERLIN MOSEMAN	7136467344	
20000023	2616	COLUMBIA GAS TRANSMISSION CORP	BETHLEHEM	HUNTERDON	NJ	  8803		928+42	1	No				Null	No	OTHER		0	0	70000	Null	0	5	20000111	840	1200	BY TEST	1883	900	20000111	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1990	20	0.375	API 5LX	65000	ERW		STUPP	1990	UNDER GROUND		516665	654866	20000208							Null	0	OUTSIDE/THIRD PARTY		Yes	19991202	Yes	YELLOW FLAGS	Yes			Null				0	0	STEVEN P BURNLEY	3043573575	"WHILE DRIVING A PIECE OF PIPE IN THE GROUND TO ANCHOR A DRILLING MACHINE, A CONTRACTOR PUNCTURED THE PIPELINE."
20000037	19160	TENNESSEE GAS PIPELINE CO	WEST MONROE	OUACHITA	LA		46-1+0.00		1	No				Null	No	RUPTURE	5	0	0	190000	Null	1	12	20000201	615	625	BY CFR 192.619(a)(3)		2230	20000201	CONSTRUCTION/MATERIAL DEFECT	TRANSMISSION SYSTEM	WELD	GIRTH	STEEL		PIPELINE		1944	24	0.375	API 5LX	45000			NATIONAL TUBE	1944	UNDER GROUND		518468	657121	20000222							Null	0			Null		Null		Null	CONSTRUCTION		No				0	0	LOUIS A SALINAS	7134202781	APPARENT FAILURE IN A WELD.
20000038	31202	RELIANT ENERGY - ARKLA 	BLANCHARD		LA			398+60	2	No				Null	No	RUPTURE	2	0	0	0	Null	0	50	20000127	370	450	BY CFR 192.619(a)(3)		755	20000127	CORROSION	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1920	20	0.312		24000					UNDER WATER		517943	656535	20000225	EXTERNALLY	GENERAL CORROSION		OTHER	EROSION/CORROSION	COATED	Null	0			Null		Null		Null			Null				0	0	TED VANDE KAMP PIPELINE TECHNICAL LEADER	3184293606	"PIPE FAILED IN BOTTOM OF SMALL CREEK, INITAL EVALUATION APPEARS THAT ERROSION CORR. CAUSED GENERAL THINNING OF THE PIPE WALL ON TOP."
20000039	13120	NATURAL GAS PIPELINE CO OF AMERICA (KMI)	GOODRICH	POLK	TX		MILE 312 G.C. #2 LINE	16452+37	1	No				Null	No	RUPTURE	40	0	0	129000	Null	0	30	20000202	842	858	BY CFR 192.619(a)(3)		306	20000202	CORROSION	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1962	30	0.298	5LX	60000			AO SMITH	1962	UNDER GROUND				20000228	EXTERNALLY	LOCALIZED PITTING		OTHER	UNDEFINED	COATED	Yes	1962			Null		Null		Null			Null				0	0	DENNIS JOHNSON (SENIOR STANDARD ENGINEER)	3039147754	INTERACTION OF SOIL ENVIRONMENT PIPE MATERIAL AND OPERATING CONDITIONS
20000044	19160	TENNESSEE GAS PIPELINE CO	MARCELLUS	ONONDAGA	NY	 1 3084	240-1+1.87	1.87	2	No				Null	No	LEAK	5	0	0	100000	Null	0	0	20000218	520	878	BY TEST	1157	1630	20000218	CONSTRUCTION/MATERIAL DEFECT	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1951	24	0.281	API 5L	52000	SEAMLESS		AO SMITH	1951	UNDER GROUND		520444	659308	20000229							Null	0			Null		Null		Null	MATERIAL		Yes	19680519	WATER		24	1157	MY LINH LAUD (SENIOR COMPLIANCE ENGINEER)	7134204523	CRACK IN PIPE WALL DUE TO MANUFACTURING DEFECT (DETERMINED AFTER EXCAVATION).
20000045	2714	CNG TRANSMISSION CORP	KINGSVILLE	CLARION	PA			120+45	1	No			PA	Null	No	LEAK		0	0	75000	Null	2	25	20000211	609	713	BY CFR 192.619(a)(3)		1550	20000211	OTHER	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1947	14	0.375	GRADE B	35000	SEAMLESS		J&L STEEL		UNDER GROUND				20000310							Null	0	OUTSIDE/THIRD PARTY		No		Yes		Yes			Null				0	0	MARTIN C SCHWOEBLE	3046238408	"ON FRIDAY, FEBRUARY 11, 2000, CNG TRANSMISSION PIPELINE LN-200 WAS STRUCK BY A CONTRACTORS DOZER WORKING FOR TEXAS KEYSTONE, INC WHILE EXCAVATING A DRAINAGE POND/PIT FOR A NEW PRODUCTION WELL.  TEXAS KEYSTONE PLACED A ONE-CALL NOTICE AFTER THE INCIDENT BUT NO PRIOR NOTICATION PERTAINING TO THE SUBJECT EXCAVATION SITE WAS MADE ANY TIME IN ADVANCE OF THE PLANNED EXCAVATION AS REQUIRED BY ACT 287."
20000046	11680	TXU LONE STAR PIPELINE	DEW	FREESTONE	TX		LINE L8A 3RD	1189+49	1	No			TX	Null	No	LEAK		0	0	50000	Null	2	30	20000205	426	500	BY TEST	550	730	20000205	OTHER	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1958	16	0.281	API 5LX	30000	LAP WELD				UNDER GROUND		518851	657560	20000306							Null	0			Null		Null		Null			Null				0	0	ZORA RAOUFPOUR	2148753889	FAILED PORTION OF PIPE WAS SENT TO LAB FOR ANALYSIS TO IDENTIFY ROOT CAUSE OF FAILURE.
20000055	11680	TXU LONE STAR PIPELINE	BOYD	WISE	TX		MM4	192+87 193+64	1	No			TX	Null	No	RUPTURE	770000	0	0	130000	Null	1	10	20000128	6400	8000	BY TEST	10000	2330	20000127	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1960	20	0.25	API 5L	46000	SEAMLESS				UNDER GROUND				20000316							Null	0	OUTSIDE/THIRD PARTY		No		Yes		Yes			Null				0	0	DAN FOX	2148752227	FAILED PORTION OF PIPE SENT TO LAB FOR ANALYSIS TO IDENTIFY ROOT CAUSE OF FAILURE. THIRD PARTY CONTRACTOR WAS WORKING IN PIPELINE RIGHT OF WAY BUT IT IS NOT KNOWN  IF THIS IS A CONTRIBUTING FACTOR AT THIS TIME. SUPPLEMENTAL INFORMATION : METALLURGICAL TESTING CONCLUDED THAT FAILURE WAS RESULT OF RECENT MECHANICAL DAMAGE BY OUTSIDE FORCE. SOURCE OF DAMAGE IS UNKNOWN.
20000057	5304	FLORIDA GAS TRANSMISSION CO (ENRON)	MELBOURNE	BREVARD	FL		728.586		1	No				Null	No	RUPTURE	50	0	0	263000	Null	0	25	20000129	908	936			1900	20000129	CORROSION	TRANSMISSION SYSTEM	WELD		STEEL		PIPELINE		1959	20	0.25	API-5LX	52000	ERW		YOUNGSTOWN		UNDER GROUND				20000314	EXTERNALLY	LOCALIZED PITTING		OTHER	MIC	COATED	Yes	1959			Null		Null		Null			Null				0	0	MERLIN MOSEMAN	7136467344	
20000058	405	ANR PIPELINE CO		CLARE	MI			20+41	1	No				Null	Null	RUPTURE	12	0	0	297000	Null	1	0	20000223	551	870		1362	530	20000223	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM			STEEL		PIPELINE		1951	12	0.25		35000			AO SMITH	1951	UNDER GROUND				20000313							Null	0	EARTH MOVEMENT: FROST		Null		Null		Null			Null				0	0	DON CROSS	3134967115	"THERE WERE SEVERAL MECHANISMS, COMBINED, THAT CONTRIBUTED TO THE RUPTURE OF THE 12"" LINCOLN PIPELINE.  THE CONTRIBUTING FACTORS WERE: FROST HEAVE; MISMATCH OF PIPE ENDS DUE TO HIGH-LOW DURING TIE-IN OF A 15-FOOT REPLACEMENT IN 1993 (NOTE: THE HIGH-LOW WAS WITHIN ACCEPTABLE LIMITS IMPOSED BY SECTION 6.3.2 OF API STANDARD 1104 AT THE TIME OF REPLACEMENT).; RESIDUAL FORCES APPLIED DURING CLAMPING OF THE PIPE REPLACEMENT ENDS TO THE EXISTING PIPELINE; UNUSUALLY COLD CLIMATE ON THE DAY OF THE RUPTURE; AND NON-HOMOGENEOUS MATERIAL IN THE WELD METAL AT THE ORIGIN OF THE FRACTURE THAT REDUCED EFFECTIVE WALL THICKNESS (NONFUSION/SLAG), BUT WAS WITHIN API STANDARD 1104 ACCEPTANCE CRITERIA."
20000062	18532	SOUTHERN UNION GAS CO	ELPASO	EL PASO	TX	 7 9227	LOOP 375 VISTA DEL SOL		1	No				Null	No	OTHER		0	0	79000	Null	0	45	20000218	300	363	BY CFR 192.619(a)(3)		1054	20000218	DAMAGE BY OUTSIDE FORCE	TRANSMISSION LINE OF DISTRIBUTION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1941	16	0.219	5LX-42	1152					UNDER GROUND		520406	659282	20000321							Null	0	OUTSIDE/THIRD PARTY		No		Yes	AERIAL MARKER	Yes			Null				0	0	RAYMOMD GONZALEZ	9156808219	"THIRD PARTY CONTRACTOR EXVACATING FOR DRAINAGE IMPROVEMENTS RELATED TO DEVELOPMENT OF COMMERCIAL PROPERTY FAILED TO CALL FOR UTILITY LOCATIONS PRIOR TO EXCAVATING. EQUIPMENT STRUCK AND DAMAGED 16"" WRAPPED STEEL GAS MAIN CAUSING LEAKAGE. ISOLATION OF MAIN BY CLOSING MAIN LINE VALVES MITIGATED LEAKAGE. DAMAGE TEMPORARY REPAIRED WITH A WELD SLEEVE. DAMAGED SECTION OF PIPE WILL BE REMOVED AND REPLACED WITH NEW PIPE AS PERMANENT REPAIR."
20000063	19160	TENNESSEE GAS PIPELINE CO	ULYSSES	POTTER	PA		10.2	538+56	1	No				Null	No	RUPTURE	300	0	0	143000	Null	0	40	20000220	1150	1170	BY CFR 192.619(a)(3)		438	20000227	CORROSION	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1955	24	0.375	API 5LX	52000	SEAMLESS		NATIONAL TUBE	1955	UNDER GROUND		521265	659793	20000321	EXTERNALLY	OTHER	STRESS CORROSION CRACKING	OTHER	STRESS CORROSION	COATED	Yes	1955			Null		Null		Null			Null				0	0	DARON MOORE	7134204023	STRESS CORROSION CRACKING AUGMENTED BY A BEND IN THE PIPE.
20000069	30940	WILLIAMS ENERGY GROUP-FIELD SERVICES	JOHNSON BAYOU	CAMERON	LA	70631-    	14.2	233+14	1	No			LA	Null	No	LEAK		0	0	120000	Null	15	5	20000223	870	1440	BY TEST	1855	1330	20000223	CORROSION	GATHERING SYSTEM	WELD	GIRTH	STEEL		PIPELINE		1977	24	0.406	API 5L	60000	SEAMLESS		NATIONAL TUBE	1977	OTHER	MARSH AREA	520905	659680	20000327	INTERNALLY	LOCALIZED PITTING		OTHER	BACTERIAL	COATED	Yes	1977			Null		Null		Null			Null				0	0	CHRIS MASON	7132153022	LEAK WAS CAUSED BY INTERNAL BACTERIAL CORROSION AT THE 5:30 POSITION.
20000072	11680	TXU LONE STAR PIPELINE	SWEETWATER	NOLAN	TX		9885+45	9878+10	1	No			TX	Null	No	OTHER		0	0	50000	Null	2	0	20000225	556	800	BY CFR 192.619(a)(3)		1435	20000225	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1964	16	0.219	API5LX	42000	SEAMLESS				UNDER GROUND				20000406							Null	0	OUTSIDE/THIRD PARTY		Yes	20000217	No		Yes			Null				0	0	DAN FOX	2148752227	
20000074	20230	KOCH GATEWAY PIPELINE CO	MT OLIVE	COVINGTON	MS		88.5	276+96	2	No				Null	No	LEAK		0	0	110000	Null	0	0	20000316	350	430	BY CFR 192.619(a)(3)		830	20000316	OTHER	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1930	16	0.25	API5L	33000	ELECTRIC FLASH WELD		UNKNOWN		UNDER PAVEMENT		523107	661384	20000417							Null	0			Null		Null		Null			Null				0	0	WAYNE F ST GERMAIN	3379887102	"VERY SMALL RELEASE WAS DETECTED USING LEAK DETECTION EQUIPMENT.  BECAUSE OF THE PROXIMITY OF THE RELEASE TO A ROAD, A NEW CROSSING IS REQUIRED TO MAKE THE REPAIR.  RELEASE DID NOT CAUSE A THREAT TO PUBLIC SAFETY BUT WAS REPORTED DUE TO COST EXCEEDING $50,000 REPORTING THRESHOLD."
20000075	20230	KOCH GATEWAY PIPELINE CO	VICKSBURG	WARREN	MS	 3 9180	82.90	4377+13	2	No				Null	No	LEAK	0	0	0	130000	Null	0	0	20000315	345	475	BY CFR 192.619(a)(3)		1545	20000315	OTHER	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1939	18	0.25	API5L	35000	ELECTRIC FLASH WELD		UNKNOWN		UNDER PAVEMENT		523063	661346	20000414							Null	0			Null		Null		Null			Null				0	0	WAYNE F ST GERMAIN	3379887102	"VERY SMALL RELEASE WAS DETECTED USING LEAK DETECTION EQUIPMENT. BECAUSE OF THE PROXIMITY OF THE RELEASE TO ROAD, A NEW CROSSING IS REQUIRED TO MAKE THE REPAIR. RELEASE DID NOT CAUSE A THREAT TO PUBLIC SAFETY BUT WAS REPORTED DUE TO REPAIR COST EXCEEDING $50,000 REPORTING THRESHOLD."
20000076	18536	SOUTHWEST GAS CORP	HENDERSON	CLARK	NV	 8 9014	ARROYO GRANDE/PITTMAN WAS		3	No			NV	Null	No	OTHER		0	0	76170	Null	1	28	20000308	300	400	BY TEST	1180	1505	20000308	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1956	16	0.25	API5L-X52	52000	ERW		LONE STAR	1956	UNDER GROUND		522377	660822	20000407							Null	0	OUTSIDE/THIRD PARTY		Yes	20000211	Yes	REGULAR LINE LOCATE MARK	Yes			Null				0	0	ANTHONY HILLS	7023652098	"WHILE AN OPERATOR WITH M&M CONSTRUCTION WAS GRADING FOR A WALL WITH A D-9 CAT, HE STRUCK AND DAMAGED A 16"" STEEL; 300 PSIG GAS MAIN. THE CONTRACTOR DID HAVE A CURRENT USA (ONE CALL) TICKET.  THE GAS MAIN LOCATE WAS CORRECT AND PERMANENT LINE MARKERS WERE VISIBLE.  THERE WAS NO IGNITION OF GAS OR INJURIES AS A RESULT OF THE INCIDENT.  A TOTAL OF 197,141 THERMS OF GAS WAS LOST.  THERE WERE 2 CUSTOMER OUTAGES INCLUDING A PARTIAL OUTAGE AT THE SAGUARO POWER PLANT AND PABCO GYSUM PLANT DUE TO THE DAMAGE."
20000080	21031	"PG & E TEXAS PIPELINE, L.P."		KARNES	TX	 7 8119	48	2534+00	1	No				Null	No	RUPTURE	200	0	0	360000	Null	0	30	20000322	936	1045	BY TEST	1363	1415	20000322	CORROSION	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1962	20	0.281		52000	DSAW		MANNESMANN	1961	UNDER PAVEMENT		523850	662196	20000425	EXTERNALLY	LOCALIZED PITTING		OTHER	TO BE DETERMINED		Yes	1974			Null		Null		Null			Null				0	0	KEVIN P SEHY	2105284206	"PG&E TEXAS PIPELINE, LP WAS NOTIFIED THAT A PIPELINE NORTH OF OUR BURNELL COMPRESSOR STATION HAD BLOWN OUT AND WAS ON FIRE.  EMPLOYEES VERIFIED  THAT THIS WAS OUR EAST SADF 20"" (THE SITE OF THE BLOWOUT WAS APPROXIMATELY 8 MILES SOUTH OF KENEDY, TX ON US HWY 181), AND IMMEDIATELY SHUT DOWN COMPRESSOR UNITS AND CLOSED ISOLATION VALVES TO SECURE THE AREA.  WORK BEGAN THE SAME DAY, MARCH 22, 2000 TO GET THE ROAD REPAIRS COMPLETED TO US HWY 81 AND THE EAST SADF 20"" PIPELINE RETURNED TO SERVICE.  THE PIPE FROM THE BLOWOUT IS BEING ANALYZED BY SOUTHWEST RESEARCH TO DETERMINE THE CAUSE OF THE BLOWOUT."
20000081	20230	KOCH GATEWAY PIPELINE CO	BASSFIELD	JEFFERSON DAVIS	MS	 3 9421	MP 14	736+26	2	No				Null	No	LEAK		0	0	78771	Null	0	0	20000322	150	430	BY CFR 192.619(a)(3)		1330	20000322	OTHER	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1930	10	0.25	API5L	24000	FURNACE LAP WELD		UNKNOWN		UNDER PAVEMENT		523820	662171	20000420							Null	0			Null		Null		Null			Null				0	0	RICKY CARLISLE	6015835402	"MINOR RELEASE UNDER ROAD.  RELEASE DID NOT CAUSE A THREAT TO PUBLIC SAFETY BUT WAS REPORTED DUE TO REPAIR COST EXCEEDING $50,000 REPORTING LIMIT."
20000082	13120	NATURAL GAS PIPELINE CO OF AMERICA (KMI)	LAKETON	GRAY	OK	 7 9065	60	15165+18	1	No				Null	No	RUPTURE	102	0	0	150000	Null	2	0	20000327	693	720	BY CFR 192.619(a)(3)		309	20000327	CORROSION	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1972	26	0.312	X52	1248					UNDER GROUND		524202	662497	20000428	EXTERNALLY	LOCALIZED PITTING		OTHER	STRESS CORROSION CRACKING	COATED	Yes	1972			Null		Null		Null			Null				0	0	BERNADETTE M FRIEH	3039147829	"INTERACTION OF SOIL ENVIRONMENT, PIPE MATERIAL AND OPERATING CONDITIONS."
20000090	15007	PACIFIC GAS & ELECTRIC CO		KERN	CA		STATION 3		1	No				Null	Yes	LEAK		0	0	200000	Null	2	28	20000330	703	861	BY CFR 192.619(a)(3)		1715	20000330	DAMAGE BY OUTSIDE FORCE	TRANSMISSION SYSTEM	VALVE		STEEL		REGULATOR/METERING SYSTEM			0.375			0					ABOVE GROUND		524643	662865	20000502							Null	0	OUTSIDE/THIRD PARTY		No		Yes	SIGN OF FENCE	No			Null				0	0	SHAN BHATTACHARYA	4159736999	"A SEMITRAILER DROVE OFF THE ROAD, KNOCKING DOWN THE CHAIN LINK FENCE SURROUNDING THE STATION.  THE TRUCK THEN STRUCK AND DEMOLISHED THE BUILDING THAT HOUSED SCADA CONTROLS FOR PLS 3.  A RADIO ANTENNA ON TOP OF THE BUILDING WAS KNOCKED DOWN AND STRUCK THE SENSING LINE TO BLOW OFF VALVE A ON LINE 300-A."
20000094	405	ANR PIPELINE CO			LA		"X- 1,860,988.96"	"Y=-72,751.28"	0	Yes	EUGENE ISLAND BLK 	266F	LA	Null	No	LEAK		0	0	79000	Null	0	0	20000424	1050	1250	BY TEST	2690	913	20000424	CORROSION	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1971	12	0.375	API5LX	46000	ERW		A O SMITH	1971	UNDER WATER		526947	664744	20000509	INTERNALLY	LOCALIZED PITTING		OTHER		COATED	Yes	1971			Null		Null		Null			Null				0	0	"DON CROSS, SR"	3134962460	SUSPECTED INTERNAL CORROSION - PINHOLE LEAK AT THE 5 OCLOCK POSITION
20000101	19160	TENNESSEE GAS PIPELINE CO			LA		509A-1201+0.03	509A-1200	0	Yes	VERMILLION	261A		Yes	No	LEAK		0	0	150000	Null	0	0	20000426	940	1728	BY TEST	2160	2000	20000426	CORROSION	TRANSMISSION SYSTEM	BODY OF PIPE		STEEL		PIPELINE		1979	12	0.375	API5LX	42000	SEAMLESS		US STEEL	1979	UNDER WATER		527237	665125	20000519	INTERNALLY	LOCALIZED PITTING		OTHER	INTERNAL	COATED	Yes	1979			Null		Null		Null			Null				0	0	MY-LINH LAUD	7134202496	LEAK UPSTREAM OF CHECK VALVE AT SIX OCLOK POSITION.
