RPTID	YR	NAME	OPID	STADD	CITY	COUNT	ST	ZIP	HSTAD	HCITY	HCNTY	HST	HZIP	STOP	B1M_1	B1M_2	B1M_3	B1M_4	B1M_5	B1M_6	B1M_7	B1M_8	B1M_9	B1M_10	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1	DIM_2	DIM_3	DIM_4	DIM_5	DIM_6	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1	DIS_2	DIS_3	DIS_4	DIS_5	DIS_6	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	CM	CS	TM	TS	OM	OS	CDM	CDS	MDM	MDS	OTHM	OTHS	KNLK	FEDLK	UNACC	COMMENTS	PNAME	PHONE	DOE	DOC	
19981158	1998	"WINDER NATURAL GAS SYSTEM, CITY OF"	22707	P.O. BOX 566	WINDER	BARROW	GA	30680						GA	0	0	0	58	51	0	0	0	0	0	109	0	0	0	1158	2517	0	0	0	0	0	3675	0	17	11	30	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	21	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	32	30	0	0	109	100	0	1141	2	15	0	0	1158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2485	32	0	0	0	2517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3626	34	15	0	0	3675	5	9	2	10	1	0	0	3	1	0	0	0	0	0	2.4		MIKE JEWELL	7708677629	6/4/1999		
19981159	1998	"WAYNESBORO NATURAL GAS SYSTEM, CITY OF"	22308	628 MYRICK STREET	WAYNESBORO	BURKE	GA	30830						GA	0	0	0	40	6	0	0	0	0	0	46	0	0	0	1172	373	0	0	0	0	0	1545	0	11	14	15	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	17	15	0	0	46	100	0	1130	38	4	0	0	1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	1	0	0	0	157	0	216	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1502	39	4	0	0	1545	1	0	0	0	0	0	0	0	0	0	0	24	0	0	0		LARRY V HESTER	7065548034	6/4/1999		
19981160	1998	"VIENNA NATURAL GAS SYSTEM, CITY OF"	21250	P.O. BOX 436	VIENNA	DOOLY	GA	31092						GA	0	0	0	20	2	0	0	0	0	0	22	0	0	0	644	317	0	0	0	0	0	961	0	18	1	1	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1	1	0	0	22	100	0	643	1	0	0	0	644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	1	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	959	1	1	0	0	961	0	12	0	0	0	2	2	0	0	4	0	0	0	0	0		VICTORIA A. WIDAWSKI	7709626688	6/4/1999		
19981161	1998	"UNION POINT MUNICIPAL GAS SYSTEM, CITY OF"	20140	P.O. BOX 233	UNION POINT	GREENE	GA	30669						GA	0	0	0	50	12	0	0	0	0	0	62	0	0	0	812	622	0	0	0	0	0	1434	0	19	1	30	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	2	30	0	0	62	100	0	807	4	1	0	0	812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	621	1	0	0	0	622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1428	5	1	0	0	1434	1	0	1	6	0	0	7	1	1	1	0	0	1	0	0		VICTORIA A WIDAWSKI	7709626688	6/4/1999		
19981162	1998	"TRION, CITY OF"	19690	128 PARK AVENUE	TRION	CHATTOOGA	GA	30753						GA	0	0	0	51	36	0	0	0	0	0	87	0	0	71	941	522	0	0	0	0	0	1534	0	41	1	9	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	14	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	15	9	0	0	87	100	0	1009	2	0	1	0	1012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518	4	0	0	0	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1527	6	0	1	0	1534	0	2	0	4	0	0	0	1	0	0	0	0	0	0	1.7		CARLTON KITCHENS	7064537967	6/4/1999		
19981163	1998	"THOMSON GAS SYSTEM, CITY OF"	19390	P.O. BOX 1017	THOMSON	MCDUFFIE	GA	30824						GA	0	0	0	73	3	0	0	0	0	0	76	0	0	0	3103	104	0	0	0	0	0	3207	0	15	21	37	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	24	37	0	0	76	100	0	3103	0	0	0	0	3103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	1	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3206	1	0	0	0	3207	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0		VICTORIA A WIDAWSKI	7709626688	6/4/1999		
19981164	1998	"STATESBORO GAS DEPT, CITY OF"	18628	P.O. BOX 348	STATESBORO	BULLOCH	GA	30458						GA	0	0	0	83	7	0	0	0	0	0	90	0	0	0	3239	262	0	0	0	0	0	3501	0	40	14	29	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	17	29	0	0	90	100	0	3206	30	3	0	0	3239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	7	2	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3459	37	5	0	0	3501	7	4	0	0	0	0	2	3	1	1	0	0	9	0	0		VICTORIA A. WIDAWSKI	7709626688	6/4/1999		
19981165	1998	"PIKEVILLE GAS SYSTEM, TOWN OF"	15560	P.O. BOX 225	PIKEVILLE	BLEDSOE	TN	37367						TN	0	0	0	34	2	0	0	0	0	0	36	0	0	0	546	603	0	0	0	0	0	1149	0	13	16	5	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	16	5	0	0	36	100	0	545	1	0	0	0	546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	587	16	0	0	0	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1132	17	0	0	0	1149	1	3	0	4	0	0	0	0	0	0	1	3	0	0	4.2		VICTORIA A. WIDAWSKI	4049626688	6/4/1999		
19981166	1998	MONTICELLO GAS SYSTEM	12756	115 E. GREENE STREET	MONTICELLO	JASPER	GA	31064						GA	0	0	0	59	10	0	0	0	0	0	69	0	0	0	1043	311	0	0	0	0	0	1354	0	22	17	20	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	21	20	0	0	69	100	0	1043	0	0	0	0	1043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	4	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350	4	0	0	0	1354	4	0	1	4	0	0	1	5	0	0	0	0	18	0	0.4		VICTORIA A. WIDAWSKI	7709626688	6/4/1999		
19981167	1998	"MILLEN NATURAL GAS SYSTEM, CITY OF"	12522	P.O. BOX 929	MILLEN	JENKINS	GA	30442						GA	0	0	0	24	3	0	0	0	0	0	27	0	0	0	614	691	0	0	0	0	0	1305	0	15	8	1	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	8	1	0	0	27	100	0	601	12	1	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	681	10	0	0	0	691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1282	22	1	0	0	1305	0	0	0	1	0	0	1	0	4	4	0	0	0	0	0		VICTORIA A. WIDAWSKI	7709626688	6/4/1999		
19981168	1998	"LAWRENCEVILLE, CITY OF"	11320	P.O. BOX 2200	LAWRENCEVILLE	GWINNETT	GA	32046						GA	0	0	0	128	654	1	0	0	0	0	783	0	0	0	3249	19722	0	0	0	0	0	22971	0	58	28	42	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	346	298	10	0	0	654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	327	52	0	0	783	100	0	3177	71	1	0	0	3249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19581	140	1	0	0	19722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22758	211	2	0	0	22971	1	8	46	100	0	1	7	5	1	4	3	198	100	0	0.4		VICTORIA A. WIDAWSKI	7709626688	6/4/1999		
19981169	1998	"GREENSBORO MUNICIPAL GAS SYSTEM, CITY OF"	6760	212 NORTH MAIN STREET	GREENSBORO	GREENE	GA	30642						GA	0	0	0	61	13	0	0	0	0	0	74	0	0	0	1199	119	0	0	0	0	0	1318	0	15	14	32	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	14	32	0	0	74	100	0	1199	0	0	0	0	1199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	8	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1310	8	0	0	0	1318	4	8	1	28	0	0	8	2	0	0	0	0	9	0	0.5		VICTORIA A. WIDAWSKI	7709626688	6/4/1999		
19981170	1998	"DOERUN, CITY OF"	3460	P.O. BOX 37	DOERUN	COLQUITT	GA	31744						GA	0	0	0	11	1	0	0	0	0	0	12	0	0	0	338	73	0	0	0	0	0	411	0	8	3	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	12	100	0	338	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	6	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	6	0	0	0	411	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12		VICTORIA A. WIDAWSKI	7709626688	6/4/1999		
19981171	1998	"BYRON, CITY OF"	1984	P.O. BOX 129	BYRON	PEACH	GA	31008						GA	0	0	0	10	6	0	0	0	0	0	16	0	0	0	268	328	0	0	0	0	0	596	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	16	100	0	268	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	1	0	0	0	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	595	1	0	0	0	596	0	1	2	4	0	0	0	0	0	0	0	11	0	0	7.4		VICTORIA A. WIDAWSKI	7709626688	6/4/1999		
19981172	1998	"BOWMAN GAS SYSTEM, CITY OF"	1672	P.O. DRAWER 549	BOWMAN	ELBERT	GA	30624						GA	0	0	0	6	4	0	0	0	0	0	10	0	0	0	58	312	0	0	0	0	0	370	0	5	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	10	100	0	58	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0	0	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.2		VICTORIA A. WIDAWSKI	7709626688	6/4/1999		
19981173	1998	"CRAWFORDVILLE MUNICIPAL GAS SYSTEM, CITY OF"	2864	P.O. BOX 8	CRAWFORDVILLE	TALIAFERRO	GA	30631						GA	0	0	0	20	0	0	0	0	0	0	20	0	0	0	315	20	0	0	0	0	0	335	0	6	14	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	14	0	0	0	20	100	0	315	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	0	335	0	0	5	0	0	0	0	0	0	0	0	14	0	0	10.5		VICTORIA A. WIDAWSKI	7709626688	6/4/1999		
19981174	1998	"BELLEVILLE, CITY OF, MUNICIPAL GAS DEPT"	30058	1204 9TH STREET	BELLEVILLE	REPUBLIC	KS	66935	1819 L ST	BELLEVILLE		KS	66935	KS	0	0	12635	9622	5388	0	0	0	0	0	27645	0	0	1038	7	418	0	0	0	0	0	1463	0	16237	6020	0	0	0	22257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5124	264	0	0	0	5388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21361	6284	0	0	0	27645	0	0	7	1038	0	0	0	1045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	0	0	0	0	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	1038	0	0	0	1463	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0.06		RUSSELL PIROUTEK	7855275663	6/4/1999		
19981175	1998	"EATONTON, CITY OF"	4200	P O BOX 191	EATONTON	PUTNAM	GA	31024						GA	17	0	0	81	13	0	0	0	0	0	111	0	0	0	1543	1047	0	0	0	0	0	2590	0	10	59	29	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	59	29	0	0	111	100	0	1543	0	0	0	0	1543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1047	0	0	0	0	1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2590	0	0	0	0	2590	1	4	0	8	0	0	0	7	0	4	0	0	22	0	7.8		VICTORIA A WIDAWSKI	7709626688	6/4/1999		
19981176	1998	"SOCIAL CIRCLE GAS DEPT, CITY OF"	18376	P.O. BOX 310	SOCIAL CIRCLE	WALTON	GA	30279						GA	0	0	0	27	14	0	0	0	0	0	41	0	0	0	407	309	0	0	0	0	0	716	0	6	2	19	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	3	19	0	0	41	100	0	406	1	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	8	1	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	706	9	1	0	0	716	0	0	0	3	0	0	1	0	0	0	0	2	1	0	1.3		VICTORIA A. WIDAWSKI	4049626688	6/4/1999		
19981177	1998	EASTERN SHORE NATURAL GAS CO	4149	417 BANE LANE	DOVER	KENT	DE	19904						DE	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6806	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		L. WAYNE MORRIS	3027346710	6/4/1999		
19981178	1998	"ADAIRSVILLE, CITY OF"	45	116 PUBLIC SQUARE	ADAIRSVILLE	BARTOW	GA	30103						GA	0	0	0	22	16	0	0	0	0	0	38	0	0	455	113	616	0	0	0	0	0	1184	0	11	10	1	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	10	1	0	0	38	100	0	568	0	0	0	0	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	615	1	0	0	0	616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1183	1	0	0	0	1184	0	44	0	0	0	0	1	0	0	0	0	0	4	0	7.5		VICTORIA A WIDAWSKI	7709626688	6/4/1999		
19981179	1998	HUGHES LP GAS INC	25110	31830 STATE HIGHWAY 249	PINEHURST	MONTGOMERY	TX	77362						TX	0	0	0	2	10	0	0	0	0	0	12	0	0	0	0	50	0	0	0	0	0	50	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	12	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	40	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	40	0	0	0	50	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0		FRANK M HICKS   VICE PRESIDENT	2813568241	6/4/1999		
19981180	1998	BREAUX BRIDGE GAS SYSTEM	1712	101 BERARD STREET	BREAUX BRIDGE	ST. MARTIN	LA	70517						LA	0	0	3	21	8	0	0	0	0	0	32	0	0	562	199	343	0	0	0	194	0	1298	0	14	4	3	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	12	3	0	0	32	50	0	755	6	0	0	0	761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	5	0	0	0	343	0	0	0	0	0	0	0	194	0	0	0	0	0	194	0	0	0	0	0	0	0	194	1093	11	0	0	0	1298	4	19	0	0	0	0	0	0	0	0	0	0	4	0	14.2		JOSEPH GUIDRY	3183322176	6/4/1999		
19981181	1998	K N ENERGY INC(KANSAS NEBRASKA GAS CO)	10030	370 VAN GORDON ST	LAKEWOOD	JEFFERSON	CO	80228						CO NE WY	21	0	893	5263	2920	0	0	0	0	0	9097	4425	4340	1507	199110	39770	0	0	0	0	0	249152	0	4676	1195	277	26	3	6177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1690	5	0	0	0	1695	0	742	222	7	0	0	971	0	254	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7362	1422	284	26	3	9097	30	0	152863	55880	635	4	0	209382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36453	3295	22	0	0	39770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189316	59175	657	4	0	249152	51	117	107	423	2	7	37	46	41	350	10	192	519	0	-2.3		STEPHEN C COFFMAN	3039147808	6/4/1999		
19981182	1998	"WINDOM, CITY OF"	22714	P O BOX 38	WINDOM	MCPHERSON	KS	67491						KS	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	93	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	93	0	0	0	1	0	2	0	0	0	0	0	0	0	0	4		JULIE L HITE	3164896204	6/4/1999		
19981184	1998	NORTH EAST HEAT & LIGHT CO	13620	10700 WEST MAIN RD	NORTH EAST	ERIE	PA	16428						PA	10	0	13	0	27	0	0	0	0	0	50	1269	0	0	0	1010	0	0	0	0	0	2279	0	12	6	2	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	13	14	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	20	3	0	0	50	68	0	194	1064	10	1	0	1269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	939	4	0	0	1010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	2003	14	1	0	2279	19	10	1	3	0	0	0	0	0	0	0	0	23	0	3.42		RICHARD MCLAIN	8147254302	6/4/1999		
19981185	1998	GETTY GAS GATHERING CO	6349	701 EAST BELMONT AVENUE	AUGUSTA	BUTLER	KS	67010						KS	0	0	0	1	38	0	0	0	0	0	39	0	0	0	272	183	0	0	0	0	0	455	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	34	3	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	4	0	0	0	39	0	0	258	12	2	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	125	1	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	137	3	0	0	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47		DOUGLAS B. DOWDY - PIPELINE MANAGER	3167756091	6/4/1999		
19981186	1998	HARDTNER CITY GAS DEPT	7077	104E WOODWORTH	HARDTNER	BARBER	KS	67057						KS	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	181	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		WESLEY KING	3162964583	6/4/1999		
