RPTID	YR	NAME	OPID	OSTREET	OCITY	OCOUNTY	OSTATE	OZIP	HSTREET	HCITY	HCOUNTY	HSTATE	HZIP	STOP	B1M_1	B1M_2	B1M_3	B1M_4	B1M_5	B1M_6	B1M_7	B1M_8	B1M_9	B1M_10	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1	DIM_2	DIM_3	DIM_4	DIM_5	DIM_6	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1	DIS_2	DIS_3	DIS_4	DIS_5	DIS_6	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	CM	CS	TM	TS	OM	OS	CDM	CDS	MDM	MDS	OTHM	OTHS	KNLK	FEDLK	UNACC	COMMENTS	PNAME	PHONE	DOE	DOC	
19991308	1999	WATER LIGHT & GAS COMMISSION (MONROE)	22229	215 NORTH BROAD STREET	MONROE	WALTON	GA	30655						GA	0	0	0	71	26	0	0	0	0	0	97	0	0	0	2553	1167	0	0	0	0	0	3720	0	54	15	1	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	16	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	31	1	0	0	97	0	0	2453	86	3	0	0	2542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1171	6	1	0	0	1178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3624	92	4	0	0	3720	2	39	1	7	0	0	0	0	0	6	0	0	45	0	2.2		JAMIE MCCORD	7702673429	3/27/2000	6/23/2000	
19990572	1999	WATER LIGHT & GAS COMMISSION (MONROE)	22229	916 NORTH FRONT STREET	ALBANY	DOUGHERTY	GA	31702	PO BOX 1788	ALBANY		GA	31703	GA	0	0	0	393	0	0	0	0	0	0	393	0	0	0	19285	0	0	0	0	0	0	19285	0	252	89	47	5	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	89	47	5	0	393	0	0	19175	92	16	2	0	19285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19175	92	16	2	0	19285	4	8	6	13	1	1	1	4	0	0	0	0	0	0	2		GARY WHITFIELD	9128838330	3/2/2000	6/6/2000	
19990447	1999	WATERLOO MUNICIPAL GAS SYSTEM	22217	100 W FOURTH ST	WATERLOO	MONROE	IL	62298						IL	0	0	0	12	37	0	0	0	0	0	49	0	0	0	545	1229	0	0	859	0	0	2633	0	5	6	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	14	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	20	1	0	0	49	75	0	537	8	0	0	0	545	0	0	0	0	0	0	0	0	851	8	0	0	0	859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1226	3	0	0	0	1229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2614	19	0	0	0	2633	0	1	1	2	0	0	0	0	0	0	0	11	0	0	1		LOREN C. KOLDITZ - CITY GAS ENGINER	6184752544	2/29/2000		
19990666	1999	"WATERPROOF, TOWN OF"	22224	311 MAIN ST	WATERPROOF	TENSAS	LA	71375						LA	0	0	0	0	17	0	0	0	0	0	17	0	0	0	6	446	0	0	0	0	0	452	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	5	0	0	0	22	50	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	0	0	0	0	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	3	0	0	0	449	0	1	0	0	0	0	0	0	0	0	2	0	3	0	3		CONNIE MCKEEL	3187495233	3/10/2000		
19990081	1999	WATERTOWN MUNICIPAL GAS DEPT	22231	901 FOURTH AVE S.W.	WATERTOWN	CODINGTON	SD	57201						SD	0	0	0	179	19	0	0	0	0	0	198	0	0	0	7910	797	0	0	0	0	0	8707	0	89	74	13	3	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	74	13	3	0	198	100	0	4820	3081	8	1	0	7910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	792	5	0	0	0	797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5612	3086	8	1	0	8707	0	0	0	0	0	0	0	0	0	4	2	6	0	0	0		ROBERT MAGSTADT - GAS SUPERINTENDENT	6058826233	1/28/2000	6/15/2000	
19990066	1999	WATERVILLE GAS & OIL CO	22238	11 N. RIVER RD.	WATERVILLE		OH	43566						OH	13	0	4	28	31	0	0	0	0	0	76	219	195	102	366	1573	0	0	0	0	0	2455	0	12	30	2	1	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	18	1	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	48	3	1	0	76	34	0	879	2	1	0	0	882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1566	7	0	0	0	1573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2445	9	1	0	0	2455	2	0	2	4	0	0	1	0	0	0	2	2	0	0	1.4		JAMES BLACK - SECRETARY-TREASURER	4198784972	1/18/2000	2/14/2000	
19991291	1999	WATERVILLE GAS CO	22236	11 N. RIVER RD.	WATERVILLE	LUCAS	OH	43566						OH	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	74	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		JAMES BLACK - SECRETARY-TREASURER	4198784972	3/27/2000		
19990442	1999	WAUKEE MUNICIPAL GAS	22235	"230 HWY 6, PO BOX 847"	WAUKEE	DALLAS	IA	50263						IA	0	0	0	14	23	0	0	0	0	0	37	0	0	0	721	1129	0	0	0	0	0	1850	0	9	1	4	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	9	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	10	4	0	0	37	0	0	717	4	0	0	0	721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1118	11	0	0	0	1129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1835	15	0	0	0	1850	0	3	4	0	0	0	0	0	0	0	0	0	5	0	2.5		DAVE DEZEEUW	5159874363	2/29/2000		
19990754	1999	WAVERLY GAS DEPT	22273	171 NORTH PEARL	WAVERLY	MORGAN	IL	62692						 IL	0	0	0	11	0	0	0	0	0	0	11	0	0	0	659	0	0	0	0	0	0	659	0	4	6	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	1	0	0	11	0	0	651	6	2	0	0	659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	651	6	2	0	0	659	0	0	0	0	0	0	0	0	2	9	0	0	0	0	2	ALL LEAKS REPAIRED.	LUTHER A. ROY	2174354611	3/13/2000		
19991271	1999	WAVERLY GAS SERVICE	22266	523 S. KEYSTONE AVENUE	SAYRE	BRADFORD	PA	18840	1 ELIZABETHTOWN PLAZA	UNION		NJ	7083	NY	0	0	0	15	8	0	0	0	0	0	23	0	0	0	318	864	0	0	0	0	0	1182	0	3	10	2	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	14	2	0	0	23	73	0	78	234	6	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	432	3	0	0	864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	507	666	9	0	0	1182	0	0	0	1	0	0	0	0	0	0	4	2	2	0	0		ROBERT J. CROCKER	5708889664	3/27/2000	8/2/2000	
19990506	1999	WAYLAND MUNICIPAL GAS CO	22280	218 WEST MAIN STREET	WAYLAND	HENRY	IA	52654						IA	0	0	0	5	2	0	0	0	0	0	7	0	0	0	296	116	0	0	0	0	0	412	0	4	1	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	7	0	0	285	11	0	0	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	5	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	16	0	0	0	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		MARSHA CHALUPA   UTILITY CLERK	3192563276	3/1/2000		
19990209	1999	"WAYNE CITY GAS UTILITY, VILLAGE OF"	22287	103 MILL ST BOX 176	WAYNE	WAYNE	IL	62895						IL	0	0	0	11	0	0	0	0	0	0	11	0	0	0	567	0	0	0	0	0	0	567	0	7	4	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	11	65	0	561	6	0	0	0	567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	561	6	0	0	0	567	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1		C LINDSAY ENLOE	6186561235	2/10/2000	2/15/2000	
19990568	1999	"WAYNESBORO GAS DEPT, CITY OF"	22315	122 PUBLIC SQUARE EAST	WAYNESBORO	WAYNE	TN	38485						TN	0	0	0	21	2	0	0	0	0	0	23	0	0	0	899	19	0	0	0	0	0	918	0	15	6	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	6	0	0	0	23	0	0	889	10	0	0	0	899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	908	10	0	0	0	918	0	1	0	0	0	0	0	0	1	9	0	0	5	0	0		DARLENE SKELTON	9317225458	3/2/2000		
19990720	1999	"WAYNESBORO NATURAL GAS SYSTEM, CITY OF"	22308	628 MYRICK STREET	WAYNESBORO	BURKE	GA	30830						GA	0	0	0	40	6	0	0	0	0	0	46	0	0	0	1168	385	0	0	0	0	0	1553	0	11	14	15	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	17	15	0	0	46	100	0	1126	38	4	0	0	1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	1	0	0	0	169	0	216	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1510	39	4	0	0	1553	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.3		VICTORIA A WIDAWSKI	7709626688	3/13/2000		
19990919	1999	"WAYNESVILLE, CITY OF"	30866	201 NORTH STREET	WAYNESVILLE	PULASKI	MO	65583						MO	0	0	0	8	22	0	0	0	0	0	30	0	0	0	0	555	0	0	0	0	0	555	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	21	0	0	0	30	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542	13	0	0	0	555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542	13	0	0	0	555	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1		LINCOLN DUNCAN	3143528630	3/17/2000		
19990813	1999	WEDOWEE UTILITIES GAS BOARD	22322	24 MAIN STREET PO BOX 620	WEDOWEE	RANDOLPH	AL	36278						AL	0	0	0	19	28	0	0	0	0	0	47	0	0	0	118	460	0	0	0	0	0	578	0	6	13	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	27	0	0	0	47	0	0	118	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	13	1	0	0	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	564	13	1	0	0	578	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2		PHIL THOMPSON	2563574716	3/15/2000		
19991242	1999	"WEIR NATURAL GAS SYSTEM, TOWN OF"	22343	"121 FRONT ST., P.O. BOX 2"	WEIR	CHOCTAW	MS	39772						MS	0	0	0	7	2	0	0	0	0	0	9	0	0	0	95	89	0	0	0	0	0	184	0	5	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	9	0	0	93	2	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	2	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	4	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		LARRY MCINTIRE	6015476123	3/27/2000		
19990076	1999	WELCH GAS COOP	22350	155 MCDOWELL ST	WELCH	MCDOWELL	WV	24801						WV	0	0	0	8	43	0	0	0	0	0	51	0	0	0	1158	0	0	0	0	0	0	1158	0	7	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	21	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	22	0	0	0	51	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	899	259	0	0	0	1158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	899	259	0	0	0	1158	0	0	2	1	0	2	0	0	0	0	0	0	0	0	2		JACKALYN M HENDRICK	3044364119	1/28/2000	2/14/2000	
19991243	1999	WELLMAN MUNICIPAL GAS SYSTEM	22357	"316 8TH AVENUE, PO BOX 12"	WELLMAN	WASHINGTON	IA	52356						IA	0	0	0	10	2	0	0	0	0	0	12	0	0	0	612	11	0	0	0	0	0	623	0	9	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	12	60	0	604	8	0	0	0	612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	613	10	0	0	0	623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67		DONNA B. WADE	3196462154	3/27/2000	6/23/2000	
19990169	1999	WEST BATON ROUGE PARISH NATURAL GAS SYSTEM	22364	"880 N ALEXANDER, P.O. BOX"	PORT ALLEN	WEST BATON ROUGE	LA	70767						LA	0	0	0	80	66	0	0	0	0	0	146	0	0	0	2003	1465	0	0	0	0	0	3468	0	80	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	5	0	34	19	8	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	21	11	0	0	146	75	0	2003	0	0	0	0	2003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1455	10	0	0	0	1465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3458	10	0	0	0	3468	0	5	0	0	2	8	0	5	0	7	0	2	0	0	1		PEGGY SCALISE/OFFICE SUP	2253362406	2/4/2000		
19990201	1999	"WEST BEND, TOWN OF, GAS"	22371	DIVISION AND BROADWAY	WEST BEND	PALO ALTO	IA	50597						IA	0	0	0	7	1	0	0	0	0	0	8	0	0	0	329	119	0	0	0	0	0	448	0	6	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	8	80	0	293	35	1	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	1	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	36	1	0	0	448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		MARK SCHMIDT	5158875585	2/9/2000	2/15/2000	
19990167	1999	WEST COAST GAS CO INC	31267	10157 MISSILE WAY	MATHER	SACRAMENTO	CA	95655						CA	0	0	0	29	2	0	0	0	0	0	31	0	0	0	1340	24	0	0	0	0	0	1364	0	21	2	6	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	3	6	0	0	31	60	0	1216	124	0	0	0	1340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1228	136	0	0	0	1364	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1.5		RAYMOND J CZAHAR	9169614100	2/4/2000	2/15/2000	
19990864	1999	"WEST FELICIANA PARISH, GAS UTIL DIST # 1 OF"	6241	9415 MAIN ST SUITE B	ZACHARY	 	LA	70791-    						LA	0	0	0	0	15	0	0	0	0	0	15	0	0	0	0	212	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3	0	0	0	15	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	212	0	0	0	5	0	2	0	0	1	0	0	0	0	0	14		R DALE HODGES	2256549959	3/15/2000		
19991344	1999	"WEST FELICIANA PARISH, GAS UTIL DIST # 1 OF"	6241	4794 PROSPERTIY STREET	ST FRANCISVILLE	WEST FELICIANA	LA	70775						LA	0	0	0	29	51	0	0	0	0	0	80	0	0	0	16	297	0	0	0	0	0	313	0	1	0	28	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	19	0	0	0	30	0	0	21	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	40	28	0	0	80	50	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	225	0	72	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	0	0	0	0	313	0	3	0	3	0	0	0	0	0	0	0	0	0	0	1		E C HARDOUIN	2256353590	4/5/2000		
19990805	1999	WEST JEFFERSON GAS SYSTEM	22406	7076 WEST JEFFERSON ROAD	WEST JEFFERSON	JEFFERSON	AL	35130						AL	0	0	0	21	8	0	0	0	0	0	29	340	0	46	54	200	0	0	0	0	0	640	0	11	9	1	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	9	1	0	0	29	0	0	438	2	0	0	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638	2	0	0	0	640	0	6	0	0	0	0	0	0	0	0	0	0	0	0	4		CHARLES NIX	2056743219	3/15/2000		
19990625	1999	WEST POINT GAS SYSTEM	22427	201 W 7TH ST	WEST POINT	TROUP	GA	31833	730 1ST AVE	WEST POINT		GA	31833-    	GA	0	0	0	2	3	23	0	0	0	0	28	447	0	0	0	862	0	0	0	0	0	1309	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	21	2	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	3	0	0	28	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	862	0	0	0	0	862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	0	0	0	0	447	0	1309	0	0	0	0	1309	2	8	3	1	0	0	0	0	12	0	0	4	7	0	1.4		LEON WESSINGER	7066453503	3/7/2000		
19990687	1999	WEST TENNESSEE PUBLIC UTIL DIST	22434	14055 N. PARIS ST.	HUNTINGDON	CARROLL	TN	38344						TN	0	0	0	396	298	0	0	0	0	0	694	0	0	0	6288	8752	0	0	0	0	0	15040	0	246	75	59	16	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	22	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522	97	59	16	0	694	135	0	6240	48	0	0	0	6288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8732	20	0	0	0	8752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14972	68	0	0	0	15040	0	2	18	88	0	1	4	0	0	0	2	1	13	0	2.09		"JAMES I. WEBB, ASSISTANT MANAGER"	9019868289	3/10/2000		
